marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	44462121	R1BBP5MUT0OQVT	B003DV3HE4	158449755	KT TAPE PRO Kinesiology Sports Tape, 20 Precut 10 Inch Strips, 100% Synthetic, Water Resistant, Breathable, Free Videos, Pro & Olympic Choice	Sports	2	0	0	N	Y	Poor adhesion	Poor adhesion.  The black and purple seem to adhere better.	2015-06-05
US	35471571	R305M1YQL91FNA	B0039ZCX3A	943104374	Daisy Outdoor Products 25 Pump Gun (Brown/Black, 36.5 Inch)	Sports	5	16	19	N	Y	well worth the money	Bought for my son age 11. Works very well it is right on site wise. Takes skill to fire. Did not like the fact Daisy has these units made in China, But its well made. I would have been willing to pay more for it though if it were still and American made product.	2010-12-07
US	24179597	R2WQQNOHIJNKPR	B00ADSI4U2	657536820	Bowie Survival Military Fix Blade Full Tang Knife Black	Sports	2	2	6	N	Y	Bowie fixed blade	For the price it is a big blade and it is full tang. It is sharp. I don't know the grade of 440 steel it is and time will tell weather it lasts.	2013-05-17
US	644803	RHRLVOHDS0V1I	B00KXA9M42	938751728	Under Armour Men's HeatGear Armour Long Sleeve Compression Shirt	Sports	2	0	1	N	Y	Two Stars	Was a lot tighter than expected.	2015-06-03
US	14491032	R2VUOKVK81L6ZK	B00FPEZ0C4	647419092	Vipertek Stun Gun Rechargeable with LED Flashlight	Sports	1	1	2	N	Y	One Star	Charging port fell out in a week	2015-04-30
US	37409704	RXPYGH17NL145	B00NB9BWNQ	266512393	Doctor Supper Khan Liver Cleanse , liver detox Supplements 100% Natural Complete Herbal Formula To Support Liver Health & Function ,1000mg x 30 capsule ,One Month supply	Sports	5	0	0	N	Y	I was so happy with Dr	I’ve been having issues with my hormones and my appetite has severely increased. Before taking meds I decided to try a natural remedy. I was so happy with Dr. Super Khan, I feel like slowly I’m getting my old self back and I’ve noticed my cravings subside. Bonus-my skin cleared up!	2015-02-11
US	44498921	RYWCLQ24QWFUK	B0046IR2E4	350883578	Laserlyte Rear Sight Laser Installation Tool RL-TOOL	Sports	1	2	2	N	N	Do not spend your money here...	If there was a -3 star review I would. As previously mentioned the slide (on various guns) does not sit straight in the device.... once some negative pressure is applied the slide will cant, I've dinged many new sights. The torque bar snapped right off and I'm left using a screw driver to adjust the vice. The threaded wing nut thats used to tighten the slide in place eventually worked itself loose too. This is the worst product and waste of $150 you can spend.	2014-10-16
US	10120621	R1B4F76PTHHMMH	B003DQ2YIY	911600380	Aottop Hammock for Camping - Single Hammocks - Top Rated Best Quality Gear For The Outdoors Backpacking Survival or Travel - Portable Lightweight Parachute Nylon	Sports	5	0	0	N	Y	love it	Surprisingle strong for a portable fold up love it	2015-03-25
US	40770971	R32UDCUY6R76W5	B000HX1K36	189096900	Poker Chip Set for Texas Holdem, Blackjack, Gambling with Carrying Case, Cards, Buttons and 500 Dice Style Casino Chips (11.5 gram) by Trademark Poker	Sports	3	0	0	N	Y	Mediocre	Case arrived with a crack in it. The case is, well, about what quality you would expect from China. The chips were all there (too bad they don't have a value stamped on them).	2015-02-03
US	12437364	R12ZQSHCP30BBA	B00AU5W6LQ	131024065	"Attwood 3/16"" Kayak Shock Cord - 10 Yards"	Sports	5	1	1	N	Y	Used for a project, worked well.	didn't get it for Kayaking.  I have some egg crates with shelves in the trunk of my car, and wanted something to keep the contents (trays in the shelves) from sliding out.  I cut lengths of this to go across the shelves with slack, with a knot at one end and spring-button cord stops at the other end.  I tighten with the cord stops to secure the contents.  Loosen the cord stops and there is enough slack to easily slide out the shelves.	2013-09-21
US	13591976	R1GI6S1P7WY1M0	B00IV4IMMK	162966114	Superior Cushioning Yoga Pilates Mat ♻︎ Extra Thick Provides Extreme Comfort For Knees And Joints ♻︎ Extra Long ♻︎ Lightweight ♻︎ Eco-Friendly ♻︎ With Carrying Strap	Sports	5	1	1	N	Y	love this mat	love this mat!!  it's very cushy so my knees don't bother me at all.  I haven't had any slipping issues and I perspire a lot.. LOL	2015-05-13
US	15585388	R2IYRQSSHJJZS	B00TBNWFOQ	894450811	Premium Foam Roller & Bonus E-Guide with Top Foam Rolling Exercises - Black Round High Density Professional Massage Roller Is 6 x 36 and Made in USA - Buy Now to Alleviate Pain in All Body Areas	Sports	5	7	7	N	Y	The Gift That Keeps Giving	I consider my foam roller &#34;the gift that keeps giving&#34; and my at home chiropractic/masseuse experience.	2015-07-14
US	41848352	R2DQBGFZ9ONED6	B00NA79HW2	448552577	Chicago Bears Chevron Striped Women's Fuzzy Socks, Medium	Sports	4	0	0	N	Y	Four Stars	Got them for my boyfriends mom. Exactly what I was looking for!	2015-06-15
US	52583429	RYJULGKT3ZOBI	B00L0RXCC0	729292810	Crimson Trace LG-415G GREEN LASERGRIPS FOR RUGER LCR/X	Sports	5	3	3	N	Y	GO GREEN!!!!!!	There was an issue with the first grip I received from Amazon, contacted Crimson Trace and they immediate  sent out a replacement with an RMA shipping pouch for the return of the failed one.<br /><br />They are a great company and stand behind their products. Own 2 of the green and several of the red.	2015-08-14
US	46015016	R3GAF2Z2J9963P	B00HQIY2NA	300347993	Paracord Planet Type III 7 Strand 550 Paracord	Sports	5	0	0	N	Y	My recommendation over the other brand	This is the good course 550 cord. I have also bought some rothco and it is soft and stretchy, I did not like that. Plus these guys have like 200 colors. I have other rothco stuff and love it (backpack) but not there cord.	2014-02-23
US	40420627	RT9UB0PMYQDY5	B00A8JOUX6	199020936	Chair Gym Total Body Workout , Blue	Sports	5	2	2	N	Y	was very pleased with the Chair Gym	was very pleased with the Chair Gym.  Husband and I use it daily.  Great workouts w/o having to leave home and go to  gym.	2015-05-22
US	32732572	R5FZQ110B07RT	B00CTXSLLQ	310926674	Lanyjewelry Three Stone 6mm Princess CZ Stainless Steel Wedding Ring Set	Jewelry	4	0	0	N	N	Very pretty and sparkly	Very pretty and sparkly!  My only concern is at a low price like this that one or more of the stones may eventually fall out.  Perhaps an irrational fear, but it is there none the less.  I'm sure this set will look beautiful once I get to wear them together (not until July!).  Very pretty look at a very pretty price.  :-)	2014-09-15
US	43859129	R2AMDXRHSQPQ6	B00BXJ2E3I	849933982	316L Stainless Steel Lavender Cubic Zirconia CZ Eternity Wedding 3MM Band Ring	Jewelry	5	0	0	N	Y	Awesome!	It is exactly what I wanted!! Perfect purple, and shimmers in the light. I would definitely recommend this to a friend.	2013-11-17
US	26915835	R1HS65BCVSFHHZ	B00B6ZEUSQ	842629736	Titanium 6mm High Polish Plain Dome Wedding Band Ring (Sizes 6 to 13.5)	Jewelry	3	0	0	N	Y	worth .99 cents	Okay only. Not as shinny as the picture kills me the shipping is like 7$ and the ring was less than that! We got this as a work ring for my husband so he didn't ruine his good one.	2013-12-11
US	47594945	R1BP8NNSROXTY	B0064NG588	503606344	.80ct Blue Round Diamond Anniversary Band Ring 18k White Gold	Jewelry	1	0	0	N	Y	Not a good purchase	Buy this article, and in less than three months one of the brightest fell.I submitted my claim to the jewelry, I hope to have a satisfactory answer.We had bought this ring to remember one very special occasion.	2013-07-01
US	2485445	R10VRB0RGAQ09H	B00KR9NTC0	244807757	Buyinhouse Fans Charms 7pcs/set Rings Urban Gold Stack Plain Cute Above Knuckle Ring Band Midi Ring	Jewelry	1	7	8	N	Y	Waste of money	I didn't like it ... Nothing like in the picture	2014-08-22
US	46682118	RSMFKK466CR5H	B00HS5PBLS	986701691	Princess Cut 1 Carat CZ Stainless Steel Wedding Ring Set (6)	Jewelry	4	0	0	N	Y	Four Stars	my wife likes it.  it looks real	2015-03-16
US	17644513	R1IBO1LPWUEQ51	B004RHNTN2	478991586	"Baby Rolo Sterling Silver 2mm Chain Necklace 16"" 18"" 20"""	Jewelry	5	0	0	N	N	Five Stars	Nice necklace. Bought of gift.	2014-09-05
US	11624953	R2KPQYKZH3IWQS	B00EK9E8M8	766574416	Simulated Opal & Diamond Marquise Ring .925 Sterling Silver Rhodium Finish	Jewelry	5	4	4	N	Y	She loved it, the stone has very pretty colors and ...	This was a birthday present for a 21-year-old.  She loved it, the stone has very pretty colors and the ring is VERY nice.  She loved it.	2014-08-14
US	1819950	R1PKT7KKXGXGAZ	B00J2R2W6W	391914425	JewelrieShop Braid Leather Bracelet Wristband, Stainless Steel Magnetic Lock Clasps, Cuff Bangle, Leather Cord	Jewelry	5	1	1	N	Y	Best	I just got my package today & I am honestly so INLOVE with it . I can't wait to surprise my boyfriend.	2015-03-08
US	2573933	R6AYMBGMDBHJ3	B005CBDL3K	751564744	BodyJ4You Stretching Kit Taper Tunnel Plugs Stainless Steel 8G-0G Gauges Set 15-Pieces	Jewelry	5	0	0	N	Y	Five Stars	Worked great very quick delivery	2014-10-19
US	2430962	R29FR94LJT9A6L	B00JYIR1OC	829999756	"IndustriaL 316L Surgical Steel Anchor Industrial Barbell 14 gauge 1 1/2"" HO2462"	Jewelry	5	0	0	N	Y	Five Stars	Looks just like the picture! Love it!	2015-08-11
US	24373206	R1VWKE3MNR3BT4	B00GLAUBAC	471455430	"Sterling Silver Rhodium Plated Fancy Cubic Zirconia Sideway Cross Necklace Chain 16"" + 2"" Extension"	Jewelry	5	0	0	N	Y	Great Neckless	Got This neckless for my wife and she loves it Great neckless at a great price<br /><br />  Thank you so much	2013-12-17
US	15902659	R1WX1GSOSK0P4M	B004NTK38I	769112076	BodyJ4You Tongue Rings Lot Barbells 14 Gauge Assorted Stainless Steel - 50 Pack	Jewelry	5	0	0	N	Y	lovee	This was probably the best thing I could have ever done for myself,  since I always crack and lose the balls. This was amazing! I did get duplicates but they were different colors so it wasnt a big deal I still have a ton of these left. And ive recommend this to tons of friends already great product!!	2014-04-12
US	13272464	R3P6V655KL6FKF	B004666XE6	47873559	Esc & Ctrl Cufflinks Keyboard Cufflinks	Jewelry	5	0	0	N	Y	Great novelty cufflinks...	I was weary about purchasing these at first because of the price and the photo, but they are actually very well made and they look great.  They don't look too flashy and if worn under the proper conditions, they are very fitting.  I would recommend these.	2012-12-05
US	9646342	R2XY2D2IYWSX4E	B005DFFWK0	787385880	Formal Aqua Blue Color Faux Pearl Necklace & Stud Earring - Blue Bridesmaid Jewelry	Jewelry	5	0	0	N	Y	Five Stars	Great product for a great price. Can't wait to wear at my wedding.	2015-05-09
US	1186820	R12ACUXOCJOENK	B00P1J1HFC	769861332	Sterling Silver 925 Cubic Zirconia CZ 3 Stone Engagement Ring	Jewelry	5	0	0	N	Y	I absolutely love this ring	I absolutely love this ring! It doesn't turn my finger green or anything! If you're debating on whether or not to buy this, I absolutely would if I was you!	2015-03-19
US	27050266	R11FBVM22NZVXR	B0070O2PM0	772329955	Firejewel LED Crystal Cube Necklace - White	Jewelry	5	0	0	N	Y	I love it! I've never seen a necklace like this	I love it!  I've never seen a necklace like this.  Would definitely recommend it.	2014-09-15
US	12699760	R2FHJMHOTCJEF0	B000VA7VVA	7205512	'Olive n Figs' Crystal Pearl Necklace - MADE WITH SWAROVSKI ELEMENTS - Rose (8mm)	Jewelry	5	0	0	N	Y	Lovely necklace!	This necklace is perfect. It's light pink and choker length. The clasp is a little tricky, so be careful at first.	2011-01-27
US	37745057	R16HXT31T2CYWP	B00GJ8CT0Q	434280368	NEW Fashion Lovely Cute Gold Crown Crystal Rhinestone Ring Wholesale	Jewelry	4	0	0	N	Y	Four Stars	Love the design but it faded to easily.	2014-12-25
US	45375138	R1O29LTV6T5WWG	B0046XRL4A	144596045	Sterling Silver, Amethyst, and Diamond Butterfly Pendant Necklace	Jewelry	5	0	0	N	Y	Stunning!!...	I purchased this necklace for my 15 yo daughters birthday which is in Feb and her birthstone is amethyst.. She absolutely loves it!!... I was very impressed with the quality of the necklace and how beautiful it is... She has gotten nothing but compliments on it...	2015-03-06
