marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	34677222	R3H3LAIHIAPSSY	B008N3UO5M	849111082	Fishbone Rubber Plastic Case Protector Cover (Purple) for Samsung Epic Touch 4G SPH-D710 Sprint Galaxy S2 US Cellular SCH-R760	Wireless	5	0	0	N	Y	Works Perfectly!!	The perfect choice for my Samsung Galaxy S2 phone after several hours of searching. It, looks great, a perfect fit and it does exactly what it's designed to do. I Love It!!	2012-12-30
US	37189249	RZ60XLS52RACB	B0087Y1XS4	328863947	Esonstyle Solid Aluminum Desktop Stand,Cellphone Stand holder for Apple iPhone iPod touch HTC Blackberry Samsung iPad Mini Plus and most Tablet	Wireless	4	0	0	N	Y	Handy!	Great product! Despite what the title says, this stand does not have to be used just for iPhones. I use this for my Galaxy S5 Mini, and it works great! It reduces the clutter on my nightstand, and keeps my phone away from all the messes in my bedroom.	2015-05-22
US	10334123	R1QMSYDFTMEL0O	B00CFVNZE0	14511486	GEARONIC Pink Waterproof Shockproof Full Body Skin Case Cover Pouch for iPhone 4 4S 4G, Multi Purpose Protective Skin for water, shock, snow, dirt	Wireless	2	0	0	N	Y	Horrible!!!	Cheap.  I threw it away .  Very sad.  I would not trust that thing to protect anything!  What a joke.	2014-05-31
US	39176501	RHBZXXE025W63	B00ATUHDDI	871620935	10' FT WHITE Extension USB Sync Cable Power Cord Charger Supports iPhone 4S 4 3GS iPad 1 2 3, iPod	Wireless	5	0	0	N	Y	Charging cable	Works exactly as planned. The cable options allowed for me to choose a &#34;longer than normal&#34; cable which satisfied my needs	2014-01-31
US	51010465	R3L22YNHOIJIKQ	B00974L1T4	668265844	OtterBox Commuter Series for iPhone 5/5s/SE	Wireless	1	0	2	N	Y	VERY BAD-NOT WORTH YOUR TIME OR MONEY	Mine was ripped out of the box and did not fit the phone.  I would not waste my money or time on this.  I now have to go out and buy something else.  Never again.	2013-01-21
US	42477199	R2IWUN1JFHJFH8	B00IYIJ3JY	750147563	Galaxy S5 Case, Galaxy S5 Flip Case - E LV Deluxe PU Leather Folio Wallet Case Cover for Samsung Galaxy S5 / Galaxy SV / Galaxy S V (AT&T, T-Mobile, Sprint, Verizon) with 1 Black Stylus, 1 Screen Protector and 1 Microfiber Digital Cleaner-Black	Wireless	5	0	0	N	Y	Five Stars	Perfec it is I am looking	2014-12-15
US	45719572	R32J3RRRVBQ7SH	B009A5204K	173582621	LG Electronics Tone+ HBS-730 Bluetooth Headset	Wireless	2	0	0	N	Y	Worked until I hung up the phone	I ordered this headset and received it about a week ago.  It easily paired to my iPhone 5.  Music sounded great.  When speaking on the phone, callers could hear me clearly.  BUT....when I would get a call while I was listening to music, the headphones would switch over fine to take the call, but they would not switch back to my music.  When I would play my music, it wouldn't stream out of the headphones, just the speaker on my iPhone.  Id press the phone button on the headphones and that would turn on Siri so I know it was still bluetooth connected.  I had to go into my Bluetooth settings, disconnect the headset and re-pair to get it working again.  I reached out to LG for some support but they were completely useless.<br /><br />This was my first purchase of an LG product.  I ended up returning the headphones instead of getting a replacement.  If I can't get a brand new unit working out of the box, I'll try my luck with a different manufacturer.	2014-09-26
US	41997497	R17X90KNGSKHSO	B00MU7VQWM	323017402	Spigen Neo Hybrid iPhone 6 Plus Case with Flexible Inner Protection and Reinforced Hard Bumper Frame for iPhone 6S Plus / iPhone 6 Plus	Wireless	5	0	0	N	N	Very stylish case	Fit very well . it's very stylish case,	2015-06-04
US	905976	R25GVDIUC8RK	B00KIVNXBO	9804149	Monogram Samsung Galaxy S4 Chevron Peach Pink Green Red Pattern Phone Case	Wireless	1	0	0	N	Y	not satisfied	Unfortunately, the phone case wasn't the same colors as described and didn't fit at all..  :(	2014-10-11
US	26675169	R1YAYNB7YM3S2L	B00LI9DUG8	725168390	Samsung USB 3.0 Sync Charge Data Cable for Samsung Galaxy S5 SV & Note 3 - (2 Pack) Bulk Packaging (4ft. 11in)	Wireless	5	0	0	N	Y	Great!!	Can't beat the proce and they work just fine. Have to keep the cat from chewing on them this time.	2015-02-27
US	27498149	R3304JHIX78FD	B00M9TRPSK	739269853	Head Case Designs Sunshine Festival Mandala Replacement Battery Back Cover for Samsung Galaxy S5	Wireless	5	0	0	N	Y	Five Stars	Beautiful!	2014-12-26
US	38490214	R1T4JGJWBBY5IU	B00433SHR8	658103695	Apache Air Assault	Video Games	1	1	1	N	Y	horrible service	had some problem loading the software. tried to go thru support, however website was in russian. contacted justflight thru email and they told me to return it. just needed a little assistance with a possible glitch.  thank you very little	2014-01-17
US	23486899	R36CNQW73RL2SX	B007KWREG4	961896678	Pokemon Best Wishes 3DS Dress-Up Hardcover - White Kyurem	Video Games	5	0	0	N	Y	A bit pricey, but overall it's a solid deal.	It's a nice and durable plastic casing. The picture however isn't imprinted on the plastic case.<br />Rather, it's a separate plastic film that you can interchange at your will.<br />Because of this though it requires a bit more instruction then a usual 3DS case.<br />Not to worry though, even though the instructions are in Japanese, the step by step diagram is more than enough to discern what you are supposed to do. Which honestly isn't that hard at all.<br />Overall, this case is bound to make your 3DS stand out. Seeing how this is a Japanese exclusive.<br /><br />I will admit though, the $20.00 price tag is a bit much for what the actual contents are, but that's the consequence of buying imported products.	2013-02-20
US	31567050	R3L76TJ61P8H08	B000OAO494	158616554	Nintendo DS Browser	Video Games	5	0	0	N	Y	Very Productive	I was very glad to get this. Yeah it may be out dated. But I use it everyday non-stop. Perfect for emails, facebook, and Evernote.	2013-07-30
US	18822415	R3AM02OZRKQ5S2	B00GT3Y59E	673943096	Discontinued	Video Games	5	0	0	N	Y	Five Stars	Excelente Product; Recomended.	2015-06-06
US	14275691	R2AZGCXACGBH8G	B003C1VPEY	532072536	Xbox 360 250 GB Hard Drive	Video Games	5	0	0	N	Y	Lots of Storage	Worked great right out of the box. Had it for 3 years and no problems yet. Did not have to play with formatting or settings, just put it on the Xbox and it works great	2014-02-13
US	41542021	RGNP8N3WGX3BV	B000UHXIRA	241388703	Insten For SONY Playstation 3 PS3 - 15 Feet Gold HDMI Cable	Video Games	5	0	0	N	N	Five Stars	Fast shipping and great products.  Thanks!	2014-08-11
US	3445370	R3IGKNY9DPDQGZ	B00CXCCB64	733657484	Battlefield 4	Video Games	5	0	0	N	Y	Five Stars	I like it very much thank you again	2015-01-02
US	39743836	R1X9354XUYZQKT	B004WEMYHM	39736357	Nanotch Protective Wrist Watch Strap for Apple iPod Nano (6th Gen.)	Mobile_Electronics	4	0	0	N	Y	Great product - WATCH video!	This product is great but you need to watch the video on how to take it in and out.  We initially found this difficult to insert and release, but now it's easy as pie.  Stick with it. Watch the video carefully.	2011-07-01
US	12604678	R1XIZ202NM0KVF	B0029X4AH0	562376237	Maple Teether Pair - Made in USA	Baby	5	2	2	N	Y	My baby loves these and so do I	My four-month-old son absolutely loves these maple teethers! I got these for him when he was two months old and gently helped him hold one and guided it to his mouth. He was immediately interested. They fit his hands perfectly and they even helped him develop his gripping skills.<br /><br />They are super soft with no rough edges anywhere and have no chemicals or finishes on them, which makes me feel good about him wanting to put them in his mouth and gnaw on them all day long. I have tied a silk scarf on one of them which gives him two nice textures to explore. I have left them as-is, unfinished, and give them a quick rinse every couple of days and allow them to air dry. Some people have mentioned they sealed them with olive oil, please don't do this as the olive oil will go rancid, which is very unhealthy (this is why it's not used on butcher blocks). If you want to use oil, use food-grade mineral oil (the kind that's used on butcher blocks).	2015-08-22
US	31286975	R3MFZ83UCIDEZC	B00BLBLR1I	186458204	Spectra Baby USA S2 Double/Single Breast Pump, 3.3 Pound	Baby	5	0	0	N	Y	Superior Pump-efficient, easy to use	Superior Pump-efficient, easy to use, hygienic, quiet  and affordable. I've got this pump under my insurance plan and got another one to use at work.	2015-05-15
US	25604662	RO2XEBKZ5FZO7	B005WYJ6GS	515524689	Growth Chart Art | Vintage Surfboard Wooden Height Chart for Kids | Mahogany Teal Hibiscus	Baby	3	2	2	N	Y	Just OK	These boards are cute but the sides of them are just plywood, and the sides aren't painted.  I had to use a dark brown sharpie on the sides so I felt I could hang it up.  For the money I paid, I expected a better quality product.	2013-04-24
US	17193166	RR3X81J3DR4FR	B00FXTIMJE	419496131	OXO Tot 2 Count Handy Stroller Hook, Silver/Green	Baby	5	0	0	Y	N	Multi-purpose, quick and easy to install and remove	These are great for folks with their hands full. I have both a four-year-old and a toddler, and so if we're walking somewhere, I usually put my younger child in the stroller and have my older child walk alongside of me. This stroller hook is a great little handle for him to hold onto. I can easily attach it to the stroller frame with the velcro and I can adjust it to the perfect height and position for him.<br /><br />It's also very handy for hanging a diaper bag or purse. I felt like it held my bags securely. The hook curves up quite a bit, so I didn't worry about my bags sliding off the handle. I liked that it kept my items easily within reach (rather than having to store a bag in the bottom basket of my stroller. It made it easy to grab out snacks and cups, or my cell phone. The green grips helped to hold items in place (and gave my son something comfortable to hold onto).	2014-01-24
US	4942265	R1MBIM9AZP1GLB	B00JIJVNW8	220142683	iPhone 5C Raindrop Case Snap Cover Pink Clear+2 LCD Screen Protectors	Baby	5	0	0	N	Y	Five Stars	Love it! Quick delivery!	2014-10-18
US	49904305	R11HHKVENTRV12	B0030EH8OO	479786979	Contours Lite Stroller, Tangerine (Discontinued by Manufacturer)	Baby	5	0	0	N	Y	light and easy	Bought this for my daughter who has a 2 year old to replace the heavy stroller as she had to fly and make a change. She said it's really great light and easy to use she can open it with one hand. Would recommend	2012-07-13
US	44565374	RHRQJNFEJCWLK	B004I5BY2Q	113127197	Trend Lab Dr. Seuss Shelf	Baby	5	0	0	N	Y	Great!	The shelf was easy to put together and looks adorable in my baby's room. The colors are vibrant and it is sturdy on the wall.	2013-07-31
US	21887039	R2D1TDVYYY6OQY	B00B7M7CLA	671775617	Brica Deluxe Kick Mat	Baby	5	0	0	N	Y	Works exactly as stated	These fit great in our car (Mazda CX 5) and do a great job protecting the back of the seats. So happy with our purchase.	2014-05-09
US	29625628	R169XRST0XSX5X	B00AHQADD6	602542586	Boppy Newborn Lounger	Baby	5	1	1	N	Y	Great buy	My newborn absolutely loved this lounger! He looked very comfortable in it.	2014-12-22
US	40013954	R2QAFE5CINV7EQ	B00006BXJM	648796364	In Search of Sunrise 3	Music	5	0	0	N	N	My favorite CD on the beach	If you are looking for a way to escape from all the hassle in life.<br />Just go to the beach (when it's warm and sunny ;)), lay down, put this CD on and damn you'll relax the complete set.<br /><br />The mix is amazing, the journey feels like the best summer of life. It's just the #1 perfect cd for the beach. If you don't like trance, you even can give this a shot.<br />The tracks are great produced with lots of emotion. There is a lot of vocal trance which I really like in this setting.<br /><br />Just put it on, close your eyes and go on this journey!	2013-03-28
US	42005164	R2H3CAG57697UR	B000065VCL	736299464	Security	Music	5	0	1	N	Y	magnificient	magnificient	2015-08-22
US	45884876	RRYVIEMWUZYI5	B000002BQD	677024550	That Thing You Do!: Original Motion Picture Soundtrack	Music	5	0	0	N	Y	Cute movie	I may be in the minority, but I really enjoyed this movie, and this dvd worked really well. Light hearted	2014-02-09
US	16992083	R8YACMGB8CQYH	B002SFBSIS	457340980	XXX Anos	Music	5	0	0	N	Y	Five Stars	me mucho gusto	2014-11-22
US	17653036	R30L16APY88EZN	B003VJP2LE	149071077	Narasha	Music	5	1	1	N	Y	Very Impressive Solo Album	Narsha, from the Brown Eyed Girls, makes an impressive solo album filled with great tracks including the catchy, &#34;삐리빠빠 (PpiRiPpaPpa)&#34;.	2013-08-10
US	25562778	R3VLZM65MT17G6	B0000005MT	299311106	Christmas	Music	5	0	0	N	N	"Mannheim Steamroller ""Christmas"""	I am a big Mannheim Steamroller fan.  So is my 12 year old son.  I recently bought this cd for him (I already have it).  It is very interesting to listen to being it was their 1st Christmas album, especially compared to the other releases.  I love listening to all their albums, and this one especially.  It has a sound unique to it...released in 1984, it kinda has that 80s vibe to it, but yet when played with the others, they all blend well together.  I highly recommend this album, and any holiday album by Mannheim Steamroller.	2012-12-13
US	37813886	R9O1EKPG1Y1A8	B000N69OXU	909800098	The Path to Infinity	Music	4	0	0	N	N	Channeling Coltrane for the current generation...	A smoothly recorded jazz quartet, playing original music in a style deliberately and strongly influenced by the Coltrane quartets.<br />Mr. Herbert has made it his mission to play in that multi-noted, post-bop, sheets of sound saxophone style, and it really does evoke the spirit and the feeling of a Coltrane session, as does his live playing.<br />  The other soloists all have something to say, but their styles are their own. Todd takes that Coltrane Sound, a title of one of JC recordings, as I recall, and makes it both timeless and modern.<br />  In the rock music world, their are many so-called &#34;tribute&#34; bands. The jazz world is coming around to this concept, and Todd Herbert makes it seem not only do-able and realistic, but sensible and a natural outgrowth of creativity. The production is dark and uniform, rather than reverbed-out and all pop-music dramatic.<br />88melter	2014-04-13
US	16540166	R3BOGLNAQUCT8Z	B00005ABNY	11824405	Little White Lies	Music	5	0	0	N	Y	Great	Glad this was available.  Some of the best songs were earlier published on an LP but I lost my copy of that one.	2013-10-24
